LebwohlLasher_vectorization.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.279, Time: 0.956658 s
         1601606 function calls (1579849 primitive calls) in 5.274 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 _internal.py:1(<module>)
      257    0.000    0.000    0.000    0.000 hmac.py:19(<genexpr>)
        4    0.000    0.000    0.000    0.000 signal.py:54(signal)
        1    0.000    0.000    0.002    0.002 transforms.py:1(<module>)
       28    0.000    0.000    0.000    0.000 pathlib.py:966(_make_child_relpath)
       24    0.000    0.000    0.000    0.000 artist.py:1234(<dictcomp>)
       53    0.000    0.000    0.000    0.000 six.py:182(_add_module)
       38    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 pickle.py:197(<listcomp>)
      108    0.000    0.000    0.000    0.000 markers.py:458(_set_nothing)
       37    0.000    0.000    0.000    0.000 {built-in method numpy.seterrobj}
        1    0.000    0.000    0.000    0.000 LebwohlLasher_vectorization.py:33(initdat)
        1    0.000    0.000    0.000    0.000 _triinterpolate.py:578(_ReducedHCT_Element)
        2    0.000    0.000    0.001    0.001 _axes.py:5229(quiver)
        1    0.000    0.000    0.000    0.000 dviread.py:238(Dvi)
       13    0.000    0.000    0.000    0.000 typing.py:523(Optional)
       34    0.000    0.000    0.000    0.000 enum.py:423(__getattr__)
        4    0.000    0.000    0.000    0.000 transforms.py:858(update_from_path)
        4    0.000    0.000    0.004    0.001 axis.py:2143(_get_tick_boxes_siblings)
       16    0.000    0.000    0.000    0.000 core.py:2820(parseImpl)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
       26    0.000    0.000    0.000    0.000 transforms.py:350(width)
       72    0.000    0.000    0.000    0.000 text.py:246(_get_multialignment)
      113    0.000    0.000    0.000    0.000 __init__.py:331(wrapper)
       30    0.000    0.000    0.000    0.000 rcsetup.py:52(__init__)
       20    0.000    0.000    0.000    0.000 patches.py:453(set_capstyle)
        1    0.000    0.000    0.008    0.008 offsetbox.py:1(<module>)
      318    0.000    0.000    0.000    0.000 __init__.py:781(__iter__)
        2    0.000    0.000    0.000    0.000 _base.py:2860(<listcomp>)
      140    0.000    0.000    0.000    0.000 axis.py:355(<genexpr>)
        2    0.000    0.000    3.694    1.847 pyplot.py:482(show)
       36    0.000    0.000    0.000    0.000 fromnumeric.py:3269(round)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
       29    0.000    0.000    0.000    0.000 deprecation.py:176(finalize)
       39    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
       12    0.000    0.000    0.001    0.000 axis.py:1493(get_majorticklocs)
       24    0.000    0.000    0.000    0.000 transforms.py:2759(get_transformed_points_and_affine)
       14    0.000    0.000    0.000    0.000 hashlib.py:126(__get_openssl_constructor)
        4    0.000    0.000    0.000    0.000 ticker.py:2036(set_params)
        1    0.000    0.000    0.000    0.000 ntpath.py:1(<module>)
       70    0.000    0.000    0.000    0.000 {built-in method math.isfinite}
      257    0.000    0.000    0.000    0.000 hmac.py:20(<genexpr>)
       24    0.000    0.000    0.000    0.000 markers.py:273(__bool__)
       21    0.000    0.000    0.000    0.000 _docstring.py:43(update)
      102    0.000    0.000    0.000    0.000 typing.py:1053(<genexpr>)
        1    0.000    0.000    0.002    0.002 backend_tools.py:1(<module>)
        1    0.000    0.000    0.006    0.006 platform.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pickle.py:1137(_Unpickler)
        9    0.000    0.000    0.000    0.000 cbook.py:849(__init__)
       10    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      212    0.000    0.000    0.000    0.000 numeric.py:1125(_roll_dispatcher)
       96    0.000    0.000    0.000    0.000 text.py:292(get_transform_rotates_text)
        1    0.000    0.000    0.006    0.006 utils.py:1(<module>)
      120    0.000    0.000    0.000    0.000 markers.py:279(get_fillstyle)
       22    0.000    0.000    0.000    0.000 ast.py:33(parse)
        2    0.000    0.000    0.000    0.000 _axes.py:5221(_quiver_units)
        1    0.000    0.000    0.001    0.001 _pocketfft.py:1(<module>)
     12/8    0.000    0.000    0.006    0.001 axis.py:575(__get__)
       94    0.000    0.000    0.000    0.000 text.py:605(set_wrap)
        6    0.000    0.000    0.000    0.000 _pylab_helpers.py:55(<genexpr>)
        1    0.000    0.000    0.000    0.000 numerictypes.py:441(_construct_lookups)
       38    0.000    0.000    0.000    0.000 {method 'set_size' of 'matplotlib.ft2font.FT2Font' objects}
        2    0.000    0.000    0.001    0.000 cm.py:438(to_rgba)
        1    0.000    0.000    0.000    0.000 abc.py:1(<module>)
       32    0.000    0.000    0.000    0.000 warnings.py:437(__init__)
       12    0.000    0.000    0.000    0.000 _base.py:72(wrapper)
        1    0.000    0.000    0.000    0.000 lines.py:216(Line2D)
       12    0.000    0.000    0.000    0.000 axis.py:1700(update_units)
       10    0.000    0.000    0.038    0.004 pyplot.py:270(_get_backend_mod)
        1    0.000    0.000    0.001    0.001 _ufunc_config.py:1(<module>)
      134    0.000    0.000    0.000    0.000 six.py:93(__init__)
       36    0.000    0.000    0.000    0.000 backend_bases.py:989(set_joinstyle)
       39    0.000    0.000    0.000    0.000 pathlib.py:631(__fspath__)
        4    0.000    0.000    0.000    0.000 socket.py:220(__init__)
       66    0.000    0.000    0.000    0.000 core.py:3417(dtype)
        1    0.000    0.000    0.001    0.001 core.py:5798(<listcomp>)
        2    0.000    0.000    0.002    0.001 exceptions.py:1(<module>)
        2    0.000    0.000    0.000    0.000 colors.py:1017(_init)
       18    0.000    0.000    0.000    0.000 markers.py:779(_set_tickup)
       33    0.000    0.000    0.000    0.000 __init__.py:228(_releaseLock)
        1    0.000    0.000    0.012    0.012 art3d.py:1(<module>)
        2    0.000    0.000    0.000    0.000 typing.py:2338(__new__)
      135    0.000    0.000    0.000    0.000 core.py:3803(<genexpr>)
        1    0.000    0.000    0.007    0.007 polar.py:1(<module>)
       12    0.000    0.000    0.000    0.000 patches.py:493(set_hatch)
       44    0.000    0.000    0.000    0.000 {method 'translate' of 'bytearray' objects}
       29    0.000    0.000    0.000    0.000 core.py:1283(_replace_dtype_fields_recursive)
       15    0.000    0.000    0.000    0.000 sre_compile.py:456(_generate_overlap_table)
      129    0.000    0.000    0.000    0.000 results.py:17(__getitem__)
       24    0.000    0.000    0.000    0.000 ticker.py:1954(ge)
       16    0.000    0.000    0.000    0.000 axis.py:1091(<dictcomp>)
        8    0.000    0.000    0.000    0.000 spines.py:299(set_position)
       40    0.000    0.000    0.000    0.000 getlimits.py:612(tiny)
       25    0.000    0.000    0.000    0.000 {method 'sum' of 'numpy.ndarray' objects}
       24    0.000    0.000    0.000    0.000 markers.py:297(get_joinstyle)
        1    0.000    0.000    0.000    0.000 _mathtext.py:1969(<listcomp>)
       24    0.000    0.000    0.000    0.000 ticker.py:1922(__init__)
        4    0.000    0.000    0.000    0.000 function_base.py:2285(__init__)
       12    0.000    0.000    0.001    0.000 axis.py:237(set_clip_path)
       94    0.000    0.000    0.000    0.000 artist.py:611(get_gid)
        8    0.000    0.000    0.000    0.000 core.py:1828(masked_where)
       36    0.000    0.000    0.000    0.000 text.py:429(<listcomp>)
        2    0.000    0.000    0.000    0.000 socket.py:594(socketpair)
      108    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
       18    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
        6    0.000    0.000    0.000    0.000 _base.py:1126(_set_position)
      105    0.000    0.000    0.000    0.000 _docstring.py:88(do_copy)
        2    0.000    0.000    0.003    0.002 axis.py:2358(_update_label_position)
        2    0.000    0.000    0.000    0.000 colors.py:1222(__init__)
       51    0.000    0.000    0.000    0.000 shape_base.py:215(_vhstack_dispatcher)
        4    0.000    0.000    0.004    0.001 ticker.py:425(__init__)
        2    0.000    0.000    0.001    0.001 __init__.py:1462(inner)
       18    0.000    0.000    0.000    0.000 markers.py:771(_set_tickright)
       48    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1163(__init__)
       18    0.000    0.000    0.000    0.000 __init__.py:482(cycler)
        1    0.000    0.000    0.000    0.000 helpers.py:1061(<listcomp>)
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
        1    0.000    0.000    0.000    0.000 ImageColor.py:1(<module>)
       25    0.000    0.000    0.000    0.000 os.py:755(encode)
        1    0.000    0.000    0.012    0.012 _pickle.py:1(<module>)
        2    0.000    0.000    0.000    0.000 figure.py:1502(add_gridspec)
       14    0.000    0.000    0.000    0.000 results.py:436(<listcomp>)
       14    0.000    0.000    0.000    0.000 fromnumeric.py:2322(any)
       20    0.000    0.000    0.000    0.000 transforms.py:1837(is_separable)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
       13    0.000    0.000    0.000    0.000 core.py:8406(_replace_return_type)
       81    0.000    0.000    0.000    0.000 __init__.py:14(set_module)
       23    0.000    0.000    0.000    0.000 core.py:4948(__init__)
        1    0.000    0.000    0.000    0.000 model.py:1(<module>)
      8/4    0.000    0.000    0.000    0.000 functools.py:961(__get__)
      138    0.000    0.000    0.000    0.000 __init__.py:247(<genexpr>)
        2    0.000    0.000    0.082    0.041 backend_macosx.py:45(draw)
       38    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        1    0.000    0.000    0.000    0.000 os.py:48(<listcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:351(_sanity_check)
        9    0.000    0.000    0.019    0.002 _base.py:729(__init_subclass__)
        4    0.000    0.000    0.000    0.000 {built-in method _signal.signal}
        1    0.000    0.000    0.000    0.000 proj3d.py:1(<module>)
       36    0.000    0.000    0.000    0.000 backend_bases.py:919(set_capstyle)
        2    0.000    0.000    0.005    0.003 backend_macosx.py:203(show)
       15    0.000    0.000    0.000    0.000 typing.py:1194(__getitem__)
        2    0.000    0.000    0.003    0.002 axis.py:2599(_update_label_position)
      161    0.000    0.000    0.000    0.000 util.py:196(escape_re_range_char)
       46    0.000    0.000    0.000    0.000 six.py:110(__init__)
       36    0.000    0.000    0.001    0.000 traceback.py:301(line)
        1    0.000    0.000    0.000    0.000 unicode.py:1(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method posix.uname}
       24    0.000    0.000    0.000    0.000 transforms.py:356(height)
       13    0.000    0.000    0.000    0.000 __init__.py:167(check_getitem)
      157    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 _mathtext_data.py:464(<dictcomp>)
       38    0.000    0.000    0.000    0.000 _methods.py:55(_any)
       49    0.000    0.000    0.000    0.000 core.py:2333(_generateDefaultName)
       34    0.000    0.000    0.000    0.000 traceback.py:288(__getitem__)
       15    0.000    0.000    0.001    0.000 core.py:2792(charsAsStr)
       24    0.000    0.000    0.000    0.000 markers.py:354(get_transform)
       13    0.000    0.000    0.002    0.000 rcsetup.py:401(validate_font_properties)
       75    0.000    0.000    0.000    0.000 enum.py:245(<genexpr>)
       28    0.000    0.000    0.000    0.000 rcsetup.py:462(_validate_linestyle)
       15    0.000    0.000    0.000    0.000 rcsetup.py:85(_listify_validator)
        1    0.000    0.000    0.001    0.001 _tricontour.py:1(<module>)
       18    0.000    0.000    0.000    0.000 axis.py:491(_get_text1_transform)
       16    0.000    0.000    0.000    0.000 _collections_abc.py:78(_check_methods)
       18    0.000    0.000    0.000    0.000 _collections_abc.py:828(__contains__)
       12    0.000    0.000    0.000    0.000 core.py:1555(make_mask)
        1    0.000    0.000    0.000    0.000 contour.py:705(ContourSet)
      178    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        5    0.000    0.000    0.000    0.000 textwrap.py:422(dedent)
       13    0.000    0.000    0.000    0.000 rcsetup.py:336(_validate_cmap)
       28    0.000    0.000    0.000    0.000 {method 'fullmatch' of 're.Pattern' objects}
       20    0.000    0.000    0.000    0.000 text.py:1181(set_position)
        7    0.000    0.000    0.000    0.000 getlimits.py:685(__init__)
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x10442c8b0}
       16    0.000    0.000    0.000    0.000 axis.py:734(_get_shared_axes)
        1    0.000    0.000    0.000    0.000 backend_agg.py:58(RendererAgg)
        1    0.000    0.000    0.003    0.003 ticker.py:1(<module>)
        1    0.000    0.000    0.001    0.001 _afm.py:1(<module>)
        8    0.000    0.000    0.000    0.000 axis.py:1317(<listcomp>)
       37    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        2    0.000    0.000    0.123    0.061 backend_bases.py:1774(new_manager)
       97    0.000    0.000    0.000    0.000 core.py:5713(<genexpr>)
       16    0.000    0.000    0.000    0.000 backend_macosx.py:117(<genexpr>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 backend_bases.py:1671(FigureCanvasBase)
        8    0.000    0.000    0.000    0.000 core.py:3217(__getitem__)
        1    0.000    0.000    0.001    0.001 uuid.py:1(<module>)
       58    0.000    0.000    0.000    0.000 typing.py:1234(<genexpr>)
       14    0.000    0.000    0.000    0.000 transforms.py:235(frozen)
        2    0.000    0.000    0.001    0.000 collections.py:894(update_scalarmappable)
        2    0.000    0.000    0.000    0.000 quiver.py:528(get_datalim)
       18    0.000    0.000    0.000    0.000 axis.py:434(_get_text1_transform)
       32    0.000    0.000    0.000    0.000 _type_aliases.py:46(<genexpr>)
        1    0.000    0.000    0.000    0.000 hashlib.py:1(<module>)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
       48    0.000    0.000    0.000    0.000 {method 'issuperset' of 'set' objects}
        1    0.000    0.000    0.000    0.000 texmanager.py:56(TexManager)
