Usage: python LebwohlLasher_vectorization_numba.py <ITERATIONS> <SIZE> <TEMPERATURE> <PLOTFLAG>
         1221555 function calls (1203393 primitive calls) in 1.157 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      696    0.000    0.000    0.000    0.000 typing.py:1031(__eq__)
      698    0.000    0.000    0.000    0.000 ast.py:255(iter_fields)
  437/334    0.000    0.000    0.000    0.000 typing.py:1037(__hash__)
       62    0.000    0.000    0.000    0.000 sre_compile.py:435(_mk_bitmap)
      317    0.000    0.000    0.000    0.000 function_base.py:483(_add_docstring)
       41    0.000    0.000    0.003    0.000 overloads.py:23(decorator)
      520    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1500(<genexpr>)
       66    0.000    0.000    0.000    0.000 inspect.py:1959(_signature_bound_method)
      605    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
     1321    0.000    0.000    0.000    0.000 {built-in method builtins.id}
      132    0.000    0.000    0.001    0.000 ast.py:430(visit_Constant)
      597    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
  216/172    0.000    0.000    0.000    0.000 typing.py:1247(__hash__)
      207    0.000    0.000    0.001    0.000 typeconv.py:117(_cb_update)
      111    0.000    0.000    0.003    0.000 rcsetup.py:88(f)
     2271    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       70    0.000    0.000    0.001    0.000 deprecation.py:257(rename_parameter)
        4    0.000    0.000    0.023    0.006 utils.py:1(<module>)
        2    0.000    0.000    0.015    0.007 core.py:206(read_style_directory)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
      104    0.000    0.000    0.000    0.000 posixpath.py:71(join)
       45    0.000    0.000    0.000    0.000 compiler_machinery.py:436(_does_pass_name_alias)
      170    0.000    0.000    0.000    0.000 colors.py:677(__init__)
       86    0.000    0.000    0.002    0.000 npydecl.py:319(register_numpy_ufunc)
        1    0.000    0.000    0.015    0.015 _axes.py:46(Axes)
      605    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
      111    0.000    0.000    0.002    0.000 templates.py:1256(decorate)
       36    0.000    0.000    0.000    0.000 __init__.py:1315(getLogger)
        1    0.000    0.000    0.105    0.105 rcsetup.py:1(<module>)
     35/5    0.000    0.000    0.001    0.000 core.py:3675(streamline)
    57/56    0.000    0.000    0.139    0.002 <frozen importlib._bootstrap_external>:1174(create_module)
        1    0.000    0.000    0.001    0.001 _base.py:542(_AxesBase)
      556    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
      422    0.000    0.000    0.001    0.000 typing.py:515(<genexpr>)
     1876    0.000    0.000    0.000    0.000 __init__.py:847(<lambda>)
     55/8    0.000    0.000    0.002    0.000 core.py:3635(leave_whitespace)
       76    0.000    0.000    0.000    0.000 rcsetup.py:91(<listcomp>)
      112    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
      448    0.000    0.000    0.000    0.000 colors.py:348(<genexpr>)
      260    0.000    0.000    0.001    0.000 sre_parse.py:97(closegroup)
      298    0.000    0.000    0.000    0.000 sre_compile.py:81(_combine_flags)
      356    0.000    0.000    0.000    0.000 inspect.py:199(ismethod)
  306/282    0.000    0.000    0.000    0.000 results.py:159(__init__)
       98    0.000    0.000    0.000    0.000 sre_parse.py:296(_class_escape)
  215/110    0.000    0.000    0.001    0.000 core.py:1832(default_name)
      170    0.000    0.000    0.000    0.000 colors.py:771(__copy__)
      586    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
       12    0.000    0.000    0.001    0.000 _docstring.py:57(<listcomp>)
       44    0.000    0.000    0.001    0.000 enum.py:165(__prepare__)
      342    0.000    0.000    0.001    0.000 base.py:1246(exit_fn)
       40    0.000    0.000    0.000    0.000 colors.py:1149(__init__)
      342    0.000    0.000    0.001    0.000 base.py:1243(enter_fn)
        1    0.000    0.000    0.024    0.024 multiarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 __init__.py:805(copy)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
        1    0.000    0.000    0.000    0.000 ExifTags.py:294(<dictcomp>)
      345    0.000    0.000    0.000    0.000 abstract.py:20(_autoincr)
       35    0.000    0.000    0.000    0.000 __init__.py:1366(_fixupParents)
      225    0.000    0.000    0.000    0.000 ffi.py:176(argtypes)
      885    0.000    0.000    0.000    0.000 inspect.py:3006(parameters)
       97    0.000    0.000    0.000    0.000 enum.py:579(_get_mixins_)
       45    0.000    0.000    0.000    0.000 compiler_machinery.py:419(make_festive)
      470    0.000    0.000    0.000    0.000 sre_compile.py:477(_get_iscased)
      409    0.000    0.000    0.000    0.000 copyreg.py:100(__newobj__)
      829    0.000    0.000    0.002    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.048    0.048 Image.py:1(<module>)
       11    0.000    0.000    0.000    0.000 weakref.py:105(__init__)
        1    0.000    0.000    0.010    0.010 font_manager.py:1(<module>)
        1    0.000    0.000    0.014    0.014 numerictypes.py:1(<module>)
        2    0.000    0.000    0.000    0.000 unicode.py:55(_chars_for_ranges)
      847    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
       31    0.000    0.000    0.001    0.000 typing.py:1323(__class_getitem__)
      822    0.000    0.000    0.000    0.000 {method '__subclasses__' of 'type' objects}
        1    0.000    0.000    0.004    0.004 cm.py:32(_gen_cmap_registry)
      587    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:412(has_location)
      160    0.000    0.000    0.000    0.000 templates.py:183(signature)
      235    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.008    0.008 parfor.py:1(<module>)
        1    0.000    0.000    0.001    0.001 typing_extensions.py:1(<module>)
      136    0.000    0.000    0.001    0.000 inspect.py:3014(replace)
       35    0.000    0.000    0.002    0.000 rcsetup.py:107(<listcomp>)
       37    0.000    0.000    0.000    0.000 getlimits.py:111(_float_to_str)
      103    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       26    0.000    0.000    0.001    0.000 deprecation.py:416(make_keyword_only)
  266/157    0.000    0.000    0.001    0.000 core.py:1857(name)
        1    0.000    0.000    0.002    0.002 value.py:1(<module>)
       30    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
        1    0.000    0.000    0.002    0.002 _mathtext.py:1814(Parser)
      383    0.000    0.000    0.000    0.000 __init__.py:402(<genexpr>)
   114/57    0.000    0.000    0.002    0.000 core.py:3722(copy)
       65    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1628(path_hook_for_FileFinder)
       25    0.000    0.000    0.000    0.000 pathlib.py:56(parse_parts)
      162    0.000    0.000    0.000    0.000 rcsetup.py:140(validate_bool)
       44    0.000    0.000    0.001    0.000 _base.py:66(__set_name__)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
       32    0.000    0.000    0.000    0.000 colors.py:497(<setcomp>)
        1    0.000    0.000    0.000    0.000 __init__.py:982(<dictcomp>)
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
      761    0.000    0.000    0.000    0.000 {built-in method sys.getrecursionlimit}
      130    0.000    0.000    0.000    0.000 colors.py:967(__init__)
       84    0.000    0.000    0.000    0.000 __init__.py:244(make_alias)
        1    0.000    0.000    0.000    0.000 TiffTags.py:420(_populate)
       21    0.000    0.000    0.000    0.000 dataclasses.py:722(_get_field)
        1    0.000    0.000    0.000    0.000 colors.py:78(<dictcomp>)
      461    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       42    0.000    0.000    0.001    0.000 core.py:2984(parseImpl)
       44    0.000    0.000    0.000    0.000 enum.py:569(_check_for_existing_members)
      525    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1065(get_filename)
        9    0.000    0.000    0.002    0.000 enum.py:483(_create_)
       20    0.000    0.000    0.000    0.000 builtins.py:141(choose_result_bitwidth)
       42    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
      307    0.000    0.000    0.000    0.000 typing.py:1242(__eq__)
       44    0.000    0.000    0.000    0.000 enum.py:198(<dictcomp>)
        1    0.000    0.000    0.005    0.005 socket.py:1(<module>)
       44    0.000    0.000    0.000    0.000 sre_parse.py:268(getuntil)
        6    0.000    0.000    0.004    0.001 patches.py:2257(<listcomp>)
       52    0.000    0.000    0.000    0.000 core.py:894(__init__)
    429/1    0.000    0.000    0.000    0.000 __config__.py:14(_cleanup)
      103    0.000    0.000    0.000    0.000 codecs.py:319(decode)
       46    0.000    0.000    0.019    0.000 castgraph.py:119(insert_rule)
       34    0.000    0.000    0.000    0.000 numeric.py:136(ones)
       67    0.000    0.000    0.001    0.000 colors.py:1089(reversed)
     1113    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
       44    0.000    0.000    0.001    0.000 _base.py:51(__init__)
        1    0.000    0.000    0.002    0.002 executionengine.py:1(<module>)
      154    0.000    0.000    0.000    0.000 core.py:757(preParse)
      825    0.000    0.000    0.000    0.000 inspect.py:2691(default)
        1    0.000    0.000    0.000    0.000 datetime.py:1214(time)
        1    0.000    0.000    0.006    0.006 helpers.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _add_newdocs.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _testutils.py:1(<module>)
   114/57    0.000    0.000    0.002    0.000 core.py:3724(<listcomp>)
    57/47    0.000    0.000    0.033    0.001 <frozen importlib._bootstrap_external>:1182(exec_module)
       11    0.000    0.000    0.000    0.000 version.py:184(__init__)
        6    0.000    0.000    0.000    0.000 numeric.py:2507(extend_all)
       12    0.000    0.000    0.000    0.000 datetime.py:461(__new__)
        1    0.000    0.000    0.000    0.000 dates.py:1192(RRuleLocator)
       36    0.000    0.000    0.000    0.000 __init__.py:1435(__init__)
      686    0.000    0.000    0.000    0.000 event.py:108(kind)
      105    0.000    0.000    0.000    0.000 ffi.py:184(restype)
       57    0.000    0.000    0.000    0.000 contextlib.py:252(contextmanager)
      380    0.000    0.000    0.000    0.000 enum.py:446(<genexpr>)
       27    0.000    0.000    0.001    0.000 typing.py:1138(__getitem__)
       35    0.000    0.000    0.000    0.000 core.py:2315(__init__)
      207    0.000    0.000    0.000    0.000 {built-in method numba.core.typeconv._typeconv.set_compatible}
       50    0.000    0.000    0.000    0.000 pathlib.py:621(__str__)
      195    0.000    0.000    0.000    0.000 inspect.py:1867(_signature_get_user_defined_method)
        1    0.000    0.000    0.000    0.000 _afm.py:358(AFM)
       18    0.000    0.000    0.002    0.000 dataclasses.py:412(_create_fn)
        1    0.000    0.000    0.001    0.001 rrule.py:1(<module>)
       75    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        1    0.000    0.000    0.001    0.001 config.py:189(process_environ)
       23    0.000    0.000    0.000    0.000 targetconfig.py:110(make_prop)
       29    0.000    0.000    0.003    0.000 overloads.py:48(register_simple_overload)
      796    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x116966680}
      525    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
      107    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
     49/1    0.000    0.000    0.000    0.000 __config__.py:20(<dictcomp>)
       33    0.000    0.000    0.000    0.000 results.py:14(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        1    0.000    0.000    0.000    0.000 ElementTree.py:477(QName)
        1    0.000    0.000    0.005    0.005 common.py:8(pyparsing_common)
    347/1    0.000    0.000    0.000    0.000 __config__.py:19(_cleanup)
        1    0.000    0.000    0.000    0.000 targets.py:1(<module>)
       18    0.000    0.000    0.000    0.000 __init__.py:416(by_key)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
      292    0.000    0.000    0.000    0.000 common.py:4(_encode_string)
        1    0.000    0.000    0.001    0.001 models.py:1(<module>)
      317    0.000    0.000    0.000    0.000 overrides.py:105(array_function_dispatch)
      406    0.000    0.000    0.000    0.000 deprecation.py:7(_deprecated)
       37    0.000    0.000    0.000    0.000 transforms.py:1324(__init_subclass__)
       12    0.000    0.000    0.019    0.002 _docstring.py:51(__missing__)
      156    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.002    0.002 axes3d.py:42(Axes3D)
        1    0.000    0.000    0.000    0.000 threading.py:816(Thread)
     1076    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.004    0.004 fromnumeric.py:1(<module>)
      371    0.000    0.000    0.000    0.000 abstract.py:93(__init__)
       60    0.000    0.000    0.002    0.000 __init__.py:829(_open_file_or_url)
        1    0.000    0.000    0.059    0.059 _axes.py:1(<module>)
       23    0.000    0.000    0.000    0.000 typing.py:801(__init__)
        1    0.000    0.000    0.003    0.003 npydecl.py:1(<module>)
        4    0.000    0.000    0.006    0.002 transforms.py:1(<module>)
       36    0.000    0.000    0.001    0.000 __init__.py:2071(getLogger)
        1    0.000    0.000    0.003    0.003 _array_like.py:1(<module>)
       10    0.000    0.000    0.000    0.000 deprecation.py:316(delete_parameter)
       65    0.000    0.000    0.000    0.000 os.py:675(__getitem__)
        1    0.000    0.000    0.000    0.000 widgets.py:1602(RadioButtons)
      110    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      458    0.000    0.000    0.000    0.000 {built-in method builtins.vars}
      183    0.000    0.000    0.000    0.000 textwrap.py:485(prefixed_lines)
      324    0.000    0.000    0.000    0.000 _internal.py:883(<genexpr>)
       21    0.000    0.000    0.000    0.000 typing.py:1350(__init_subclass__)
       19    0.000    0.000    0.000    0.000 path.py:99(__init__)
       62    0.000    0.000    0.001    0.000 core.py:1352(__add__)
       13    0.000    0.000    0.000    0.000 extending.py:370(__repr__)
        1    0.000    0.000    0.071    0.071 colors.py:1(<module>)
       28    0.000    0.000    0.000    0.000 core.py:2915(__init__)
       10    0.000    0.000    0.003    0.000 _fontconfig_pattern.py:80(parse_fontconfig_pattern)
        1    0.000    0.000    0.001    0.001 defchararray.py:1(<module>)
        2    0.000    0.000    0.003    0.001 module.py:1(<module>)
