LebwohlLasher_numba.py: Size: 50, Steps: 50, T*: 0.500: Order: 0.404, Time: 1.487729 s
         2898209 function calls (2814732 primitive calls) in 3.517 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
  703/701    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:542(_check_name_wrapper)
     2095    0.001    0.000    0.001    0.000 __init__.py:1455(debug)
      317    0.001    0.000    0.007    0.000 __init__.py:934(_normalized_name)
     1531    0.001    0.000    0.001    0.000 sre_parse.py:112(__init__)
      783    0.001    0.000    0.001    0.000 enum.py:44(_is_private)
     4013    0.001    0.000    0.001    0.000 {method 'items' of 'dict' objects}
  881/866    0.001    0.000    0.001    0.000 values.py:455(_get_reference)
      394    0.001    0.000    0.001    0.000 sre_parse.py:356(_escape)
      872    0.001    0.000    0.023    0.000 inspect.py:2998(from_callable)
     6052    0.001    0.000    0.001    0.000 {built-in method time.perf_counter}
     1714    0.001    0.000    0.001    0.000 templates.py:269(__init__)
     1269    0.001    0.000    0.001    0.000 {method 'replace' of 'str' objects}
     1615    0.001    0.000    0.001    0.000 functools.py:65(wraps)
      239    0.001    0.000    0.012    0.000 extending.py:207(decorate)
      872    0.001    0.000    0.024    0.000 inspect.py:3252(signature)
     1616    0.001    0.000    0.001    0.000 {built-in method builtins.all}
1131/1112    0.001    0.000    0.004    0.000 manager.py:29(lookup)
     1029    0.001    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
      805    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:826(find_spec)
       30    0.001    0.000    0.001    0.000 byteflow.py:1737(get_outgoing_states)
     1920    0.001    0.000    0.001    0.000 enum.py:439(__getitem__)
     3376    0.001    0.000    0.001    0.000 {method '__exit__' of '_thread.lock' objects}
     2829    0.001    0.000    0.001    0.000 controlflow.py:125(predecessors)
     1917    0.001    0.000    0.001    0.000 {built-in method numba.core.typeconv._typeconv.check_compatible}
      196    0.000    0.000    0.000    0.000 api.py:952(_builtin_function_type)
      536    0.000    0.000    0.002    0.000 errors.py:470(catch_warnings)
      406    0.000    0.000    0.003    0.000 deprecation.py:9(wrap)
        3    0.000    0.000    0.007    0.002 lowering.py:373(_find_singly_assigned_variable)
     1677    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
      923    0.000    0.000    0.002    0.000 functions.py:230(_unlit_non_poison)
     5187    0.000    0.000    0.000    0.000 targetconfig.py:38(default)
       23    0.000    0.000    0.004    0.000 inline_closurecall.py:1414(_inline_const_arraycall)
      454    0.000    0.000    0.001    0.000 copy.py:259(_reconstruct)
      335    0.000    0.000    0.001    0.000 instructions.py:681(descr)
      226    0.000    0.000    0.018    0.000 npydecl.py:201(generic)
      6/2    0.000    0.000    0.432    0.216 typeinfer.py:142(propagate)
      703    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      954    0.000    0.000    0.009    0.000 artist.py:1542(is_alias)
  211/132    0.000    0.000    0.062    0.000 functools.py:961(__get__)
        1    0.000    0.000    0.001    0.001 helpers.py:692(<dictcomp>)
   262/16    0.000    0.000    0.068    0.004 context.py:415(_load_builtins)
     2740    0.000    0.000    0.001    0.000 ir.py:255(__hash__)
      102    0.000    0.000    0.005    0.000 cgutils.py:362(alloca_once)
      218    0.000    0.000    0.003    0.000 typeof.py:41(typeof_impl)
      335    0.000    0.000    0.004    0.000 builder.py:967(extract_value)
        3    0.000    0.000    0.002    0.001 ir_utils.py:2316(fixup_var_define_in_scope)
      356    0.000    0.000    0.001    0.000 inspect.py:653(_findclass)
      262    0.000    0.000    0.003    0.000 byteflow.py:319(dispatch)
      702    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1089(path_stats)
     1590    0.000    0.000    0.000    0.000 cpu_options.py:123(<genexpr>)
      633    0.000    0.000    0.002    0.000 __init__.py:866(normalize)
      223    0.000    0.000    0.057    0.000 artist.py:1422(__init__)
      227    0.000    0.000    0.001    0.000 ir.py:1264(find_exprs)
        3    0.000    0.000    0.004    0.001 interpreter.py:973(peep_hole_delete_with_exit)
       30    0.000    0.000    0.001    0.000 interpreter.py:1625(_remove_unused_temporaries)
     4916    0.000    0.000    0.001    0.000 {built-in method posix.fspath}
      885    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:173(__exit__)
     3086    0.000    0.000    0.000    0.000 {built-in method sys.intern}
      662    0.000    0.000    0.002    0.000 ffi.py:327(close)
      437    0.000    0.000    0.010    0.000 artist.py:1536(number_of_parameters)
     2072    0.000    0.000    0.003    0.000 base.py:372(_insert_getattr_defn)
      317    0.000    0.000    0.003    0.000 builder.py:756(load)
     6717    0.000    0.000    0.000    0.000 inspect.py:2699(kind)
        1    0.000    0.000    0.002    0.002 _methods.py:1(<module>)
      521    0.000    0.000    0.001    0.000 templates.py:183(signature)
      300    0.000    0.000    0.000    0.000 warnings.py:458(__enter__)
     2536    0.000    0.000    0.000    0.000 functions.py:262(key)
      269    0.000    0.000    0.001    0.000 enum.py:986(__and__)
      263    0.000    0.000    0.014    0.000 errors.py:517(__init__)
      590    0.000    0.000    0.000    0.000 errors.py:243(__exit__)
      446    0.000    0.000    0.001    0.000 posixpath.py:140(basename)
       39    0.000    0.000    0.001    0.000 controlflow.py:578(_find_back_edges)
     2536    0.000    0.000    0.000    0.000 abstract.py:93(__init__)
      757    0.000    0.000    0.001    0.000 sre_compile.py:447(_simple)
      346    0.000    0.000    0.001    0.000 sre_compile.py:265(_compile_charset)
      227    0.000    0.000    0.005    0.000 lowering.py:1567(decref)
     2072    0.000    0.000    0.003    0.000 base.py:380(_insert_cast_defn)
      117    0.000    0.000    0.171    0.001 artist.py:1837(kwdoc)
      325    0.000    0.000    0.003    0.000 function_base.py:497(add_newdoc)
      593    0.000    0.000    0.000    0.000 values.py:860(__init__)
     1180    0.000    0.000    0.000    0.000 ansitowin32.py:131(get_win32_calls)
        3    0.000    0.000    0.002    0.001 interpreter.py:1005(peep_hole_fuse_dict_add_updates)
      233    0.000    0.000    0.002    0.000 typeinfer.py:1092(add_type)
  338/274    0.000    0.000    0.664    0.002 compiler_lock.py:32(_acquire_compile_lock)
      311    0.000    0.000    0.003    0.000 dylib.py:15(add_symbol)
       27    0.000    0.000    0.043    0.002 postproc.py:71(run)
      269    0.000    0.000    0.024    0.000 sre_compile.py:622(_code)
     2072    0.000    0.000    0.002    0.000 base.py:376(_insert_setattr_defn)
      286    0.000    0.000    0.004    0.000 value.py:250(is_declaration)
     1762    0.000    0.000    0.001    0.000 templates.py:361(<genexpr>)
     6132    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
     2072    0.000    0.000    0.002    0.000 base.py:384(_insert_get_constant_defn)
      347    0.000    0.000    0.001    0.000 ir.py:1535(get_definition)
      218    0.000    0.000    0.001    0.000 typeof.py:66(_typeof_buffer)
       30    0.000    0.000    0.004    0.000 ir.py:1308(dump)
        3    0.000    0.000    0.005    0.002 byteflow.py:80(run)
     1075    0.000    0.000    0.001    0.000 types.py:30(__ne__)
      974    0.000    0.000    0.001    0.000 lowering.py:362(_disable_sroa_like_opt)
  423/348    0.000    0.000    0.014    0.000 typing.py:306(inner)
     1890    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       31    0.000    0.000    0.000    0.000 function_base.py:24(linspace)
     3200    0.000    0.000    0.000    0.000 builder.py:195(block)
      784    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
       87    0.000    0.000    0.003    0.000 values.py:936(__init__)
       79    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap_external>:1587(_fill_cache)
   154/16    0.000    0.000    0.430    0.027 context.py:233(_resolve_user_function_type)
      309    0.000    0.000    0.004    0.000 value.py:187(name)
     1299    0.000    0.000    0.001    0.000 utils.py:376(key)
     3372    0.000    0.000    0.000    0.000 templates.py:50(args)
      125    0.000    0.000    0.001    0.000 instructions.py:533(__init__)
      262    0.000    0.000    0.024    0.000 interpreter.py:1761(_dispatch)
      313    0.000    0.000    0.001    0.000 instructions.py:459(descr)
     1958    0.000    0.000    0.001    0.000 _utils.py:71(_stringify_metadata)
      409    0.000    0.000    0.003    0.000 rcsetup.py:307(validate_color)
      409    0.000    0.000    0.003    0.000 core.py:499(copy)
      634    0.000    0.000    0.002    0.000 __init__.py:102(<genexpr>)
      306    0.000    0.000    0.000    0.000 results.py:136(__new__)
      217    0.000    0.000    0.001    0.000 api.py:194(typeof)
     3387    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      199    0.000    0.000    0.007    0.000 lowering.py:1511(delvar)
       99    0.000    0.000    0.001    0.000 instructions.py:133(_descr)
      627    0.000    0.000    0.002    0.000 ffi.py:370(__del__)
      972    0.000    0.000    0.000    0.000 pathlib.py:239(splitroot)
   256/18    0.000    0.000    0.001    0.000 ast.py:420(generic_visit)
      315    0.000    0.000    0.010    0.000 extending.py:157(wrap)
     2614    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      380    0.000    0.000    0.002    0.000 ir.py:916(__str__)
      665    0.000    0.000    0.001    0.000 pathlib.py:608(_format_parsed_parts)
      243    0.000    0.000    0.001    0.000 analysis.py:66(fix_point_progress)
      499    0.000    0.000    0.007    0.000 module.py:220(__next__)
      327    0.000    0.000    0.001    0.000 context.py:250(_get_attribute_templates)
     2490    0.000    0.000    0.000    0.000 analysis.py:69(<genexpr>)
       68    0.000    0.000    0.002    0.000 deprecation.py:128(deprecate)
     1026    0.000    0.000    0.004    0.000 manager.py:40(__getitem__)
       10    0.000    0.000    0.003    0.000 ssa.py:167(_run_block_rewrite)
      438    0.000    0.000    0.002    0.000 colors.py:268(to_rgba)
      351    0.000    0.000    0.004    0.000 module.py:251(_next)
      231    0.000    0.000    0.020    0.000 values.py:1174(<listcomp>)
      297    0.000    0.000    0.007    0.000 functools.py:884(wrapper)
    97/70    0.000    0.000    0.200    0.003 lowering.py:1185(lower_expr)
      316    0.000    0.000    0.002    0.000 pathlib.py:615(_make_child)
     2871    0.000    0.000    0.000    0.000 analysis.py:40(<genexpr>)
     3797    0.000    0.000    0.000    0.000 {function RcParams.__getitem__ at 0x116e22680}
      226    0.000    0.000    0.007    0.000 misc.py:61(literal)
      317    0.000    0.000    0.001    0.000 instructions.py:439(descr)
      234    0.000    0.000    0.001    0.000 numpy_support.py:276(supported_ufunc_loop)
  188/116    0.000    0.000    0.203    0.002 lowering.py:665(lower_assign)
     1289    0.000    0.000    0.000    0.000 __init__.py:670(_set)
        8    0.000    0.000    0.029    0.004 codegen.py:651(_optimize_functions)
     2095    0.000    0.000    0.000    0.000 __init__.py:1724(isEnabledFor)
      704    0.000    0.000    0.000    0.000 numpy_support.py:86(from_dtype)
     2226    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
     1180    0.000    0.000    0.000    0.000 ansitowin32.py:61(closed)
      783    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
  286/261    0.000    0.000    0.000    0.000 sre_compile.py:485(_get_literal_prefix)
     2752    0.000    0.000    0.000    0.000 values.py:554(_get_name)
      306    0.000    0.000    0.015    0.000 _itertools.py:4(unique_everseen)
     1545    0.000    0.000    0.001    0.000 target_extension.py:120(inherits_from)
      300    0.000    0.000    0.002    0.000 values.py:1104(__init__)
      262    0.000    0.000    0.001    0.000 byteflow.py:1595(append)
      270    0.000    0.000    0.001    0.000 sre_parse.py:225(__init__)
      300    0.000    0.000    0.001    0.000 values.py:1091(_to_list)
      102    0.000    0.000    0.006    0.000 typing.py:483(Union)
      863    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
     1063    0.000    0.000    0.001    0.000 inspect.py:632(_is_wrapper)
     1034    0.000    0.000    0.000    0.000 imputils.py:37(decorate)
        3    0.000    0.000    0.000    0.000 interpreter.py:496(peep_hole_call_function_ex_to_call_function_kw)
      885    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:165(__init__)
       40    0.000    0.000    0.030    0.001 dispatcher.py:807(__init__)
     2107    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      128    0.000    0.000    0.005    0.000 builder.py:297(if_then)
      300    0.000    0.000    0.000    0.000 warnings.py:477(__exit__)
      305    0.000    0.000    0.004    0.000 __init__.py:379(_from_text_for)
      188    0.000    0.000    0.007    0.000 lowering.py:1465(storevar)
      501    0.000    0.000    0.003    0.000 functions.py:305(<listcomp>)
      634    0.000    0.000    0.003    0.000 __init__.py:381(<genexpr>)
       66    0.000    0.000    0.000    0.000 sre_compile.py:437(<listcomp>)
       88    0.000    0.000    0.002    0.000 module.py:45(add_metadata)
   259/13    0.000    0.000    0.290    0.022 base.py:261(refresh)
      850    0.000    0.000    0.000    0.000 colors.py:216(_is_nth_color)
      317    0.000    0.000    0.001    0.000 _functools.py:89(pass_none)
    99/89    0.000    0.000    0.008    0.000 base.py:526(get_function)
      590    0.000    0.000    0.012    0.000 errors.py:224(__init__)
      230    0.000    0.000    0.001    0.000 _internal.py:872(_ufunc_doc_signature_formatter)
     1205    0.000    0.000    0.000    0.000 posixpath.py:41(_get_sep)
      224    0.000    0.000    0.000    0.000 posixpath.py:71(join)
      702    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:874(create_module)
       75    0.000    0.000    0.001    0.000 controlflow.py:395(_eliminate_dead_blocks)
      527    0.000    0.000    0.000    0.000 templates.py:38(__init__)
      231    0.000    0.000    0.020    0.000 values.py:1172(descr)
      117    0.000    0.000    0.002    0.000 cgutils.py:936(gep)
      477    0.000    0.000    0.002    0.000 cpu_options.py:16(__repr__)
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x103df2050}
      279    0.000    0.000    0.001    0.000 sre_parse.py:85(opengroup)
      112    0.000    0.000    0.041    0.000 typeinfer.py:699(__call__)
      476    0.000    0.000    0.001    0.000 numpy_support.py:394(<listcomp>)
      342    0.000    0.000    0.002    0.000 compiler_lock.py:11(acquire)
        3    0.000    0.000    0.000    0.000 ir_utils.py:2031(raise_on_unsupported_feature)
      738    0.000    0.000    0.001    0.000 controlflow.py:102(add_edge)
      172    0.000    0.000    0.001    0.000 misc.py:90(__init__)
      147    0.000    0.000    0.001    0.000 instructions.py:349(__init__)
       72    0.000    0.000    0.005    0.000 base.py:56(_select_compatible)
     2614    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
     1180    0.000    0.000    0.000    0.000 ansitowin32.py:22(__init__)
      329    0.000    0.000    0.000    0.000 _collections.py:28(parse)
